,precip
1918-01-19,0.550000011921
1918-01-20,0.0
1918-01-21,0.0
1918-01-22,0.0
1918-01-23,0.0
1918-01-24,0.0
1918-01-25,4.27500009537
1918-01-26,1.42499995232
1918-01-27,0.0
1918-01-28,0.0
1918-01-29,0.22499999404
1918-01-30,0.0
1918-01-31,0.899999976158
1918-02-01,0.0
1918-02-02,0.0
1918-02-03,0.0
1918-02-04,0.0
1918-02-05,0.0
1918-02-06,0.0
1918-02-07,6.09999990463
1918-02-08,1.04999995232
1918-02-09,0.0
1918-02-10,0.0
1918-02-11,0.0
1918-02-12,0.0
1918-02-13,2.17499995232
1918-02-14,3.77500009537
1918-02-15,0.27500000596
1918-02-16,0.0
1918-02-17,1.02499997616
1918-02-18,28.375
1918-02-19,0.824999988079
1918-02-20,0.0
1918-02-21,0.0
1918-02-22,2.59999990463
1918-02-23,0.15000000596
1918-02-24,2.02500009537
1918-02-25,5.44999980927
1918-02-26,0.0
1918-02-27,0.0
1918-02-28,0.0500000007451
1918-03-01,0.0
1918-03-02,0.0
1918-03-03,0.0
1918-03-04,0.17499999702
1918-03-05,0.0
1918-03-06,0.125
1918-03-07,5.84999990463
1918-03-08,0.625
1918-03-09,0.0
1918-03-10,0.0
1918-03-11,0.824999988079
1918-03-12,4.75
1918-03-13,6.34999990463
1918-03-14,0.0
1918-03-15,0.0
1918-03-16,0.0
1918-03-17,0.5
1918-03-18,0.22499999404
1918-03-19,0.20000000298
1918-03-20,0.0250000003725
1918-03-21,0.0750000029802
1918-03-22,0.0
1918-03-23,0.0
1918-03-24,0.0
1918-03-25,0.0
1918-03-26,0.0
1918-03-27,1.57500004768
1918-03-28,0.0
1918-03-29,0.0
1918-03-30,0.0
1918-03-31,0.0
1918-04-01,0.0
1918-04-02,4.27500009537
1918-04-03,0.824999988079
1918-04-04,0.22499999404
1918-04-05,0.0
1918-04-06,0.0
1918-04-07,5.25
1918-04-08,0.0
1918-04-09,0.0
1918-04-10,3.17499995232
1918-04-11,0.0
1918-04-12,0.0
1918-04-13,7.67500019073
1918-04-14,0.300000011921
1918-04-15,0.10000000149
1918-04-16,0.0
1918-04-17,0.0
1918-04-18,0.0
1918-04-19,0.0
1918-04-20,0.0
1918-04-21,0.0
1918-04-22,0.0
1918-04-23,0.0
1918-04-24,0.0
1918-04-25,0.0
1918-04-26,0.0
1918-04-27,0.0
1918-04-28,0.0
1918-04-29,0.0
1918-04-30,0.0
1918-05-01,0.0
1918-05-02,0.0
1918-05-03,0.0
1918-05-04,0.0
1918-05-05,0.0
1918-05-06,0.0
1918-05-07,0.0
1918-05-08,4.19999980927
1918-05-09,4.07499980927
1918-05-10,11.9250001907
1918-05-11,0.10000000149
1918-05-12,0.0
1918-05-13,0.0
1918-05-14,0.0
1918-05-15,0.0
1918-05-16,0.0
1918-05-17,0.5
1918-05-18,0.0
1918-05-19,0.0
1918-05-20,0.0
1918-05-21,0.0
1918-05-22,0.0
1918-05-23,0.0
1918-05-24,0.0
1918-05-25,6.05000019073
1918-05-26,3.52500009537
1918-05-27,4.27500009537
1918-05-28,6.125
1918-05-29,2.42499995232
1918-05-30,6.875
1918-05-31,0.0
1918-06-01,0.0
1918-06-02,0.0
1918-06-03,0.0
1918-06-04,0.0
1918-06-05,0.0
1918-06-06,0.0
1918-06-07,0.0
1918-06-08,0.0
1918-06-09,0.0
1918-06-10,0.0
1918-06-11,0.0
1918-06-12,6.59999990463
1918-06-13,5.09999990463
1918-06-14,4.69999980927
1918-06-15,7.02500009537
1918-06-16,1.42499995232
1918-06-17,9.875
1918-06-18,0.949999988079
1918-06-19,10.8249998093
1918-06-20,1.47500002384
1918-06-21,11.9250001907
1918-06-22,4.32499980927
1918-06-23,3.77500009537
1918-06-24,0.0
1918-06-25,0.0
1918-06-26,0.0
1918-06-27,0.0
1918-06-28,0.0
1918-06-29,0.0
1918-06-30,0.0
1918-07-01,0.0
1918-07-02,3.65000009537
1918-07-03,0.0
1918-07-04,0.975000023842
1918-07-05,0.0
1918-07-06,0.0500000007451
1918-07-07,0.0
1918-07-08,0.774999976158
1918-07-09,4.97499990463
1918-07-10,0.0
1918-07-11,0.0250000003725
1918-07-12,0.425000011921
1918-07-13,4.30000019073
1918-07-14,0.0
1918-07-15,0.0
1918-07-16,0.0
1918-07-17,0.0
1918-07-18,0.0
1918-07-19,0.600000023842
1918-07-20,0.0250000003725
1918-07-21,0.0
1918-07-22,0.15000000596
1918-07-23,0.0
1918-07-24,0.0
1918-07-25,0.0
1918-07-26,0.0
1918-07-27,0.0
1918-07-28,0.0
1918-07-29,0.0
1918-07-30,0.0
1918-07-31,0.0750000029802
1918-08-01,1.04999995232
1918-08-02,0.600000023842
1918-08-03,1.02499997616
1918-08-04,0.0
1918-08-05,0.0
1918-08-06,0.0
1918-08-07,0.0
1918-08-08,0.0
1918-08-09,0.0
1918-08-10,0.0
1918-08-11,1.20000004768
1918-08-12,0.550000011921
1918-08-13,1.0
1918-08-14,0.0
1918-08-15,0.0
1918-08-16,0.0
1918-08-17,0.0
1918-08-18,0.0
1918-08-19,0.0
1918-08-20,0.0
1918-08-21,0.0
1918-08-22,0.0
1918-08-23,0.0
1918-08-24,0.0
1918-08-25,0.0
1918-08-26,0.0
1918-08-27,0.625
1918-08-28,0.0
1918-08-29,0.0
1918-08-30,0.0
1918-08-31,0.0
1918-09-01,0.0
1918-09-02,0.22499999404
1918-09-03,0.300000011921
1918-09-04,3.20000004768
1918-09-05,0.0
1918-09-06,0.0
1918-09-07,0.0
1918-09-08,0.875
1918-09-09,0.0
1918-09-10,0.0
1918-09-11,0.0
1918-09-12,0.0
1918-09-13,0.0
1918-09-14,0.0
1918-09-15,0.0
1918-09-16,0.0
1918-09-17,0.0
1918-09-18,0.0
1918-09-19,0.0
1918-09-20,0.0
1918-09-21,2.79999995232
1918-09-22,7.69999980927
1918-09-23,1.27499997616
1918-09-24,0.0
1918-09-25,0.0
1918-09-26,0.0
1918-09-27,0.0
1918-09-28,0.0
1918-09-29,0.875
1918-09-30,3.32500004768
1918-10-01,0.75
1918-10-02,0.0
1918-10-03,1.85000002384
1918-10-04,0.47499999404
1918-10-05,4.57499980927
1918-10-06,1.39999997616
1918-10-07,0.0
1918-10-08,2.47499990463
1918-10-09,0.574999988079
1918-10-10,0.0
1918-10-11,0.0
1918-10-12,0.0
1918-10-13,0.0
1918-10-14,0.25
1918-10-15,0.27500000596
1918-10-16,0.0
1918-10-17,11.8249998093
1918-10-18,0.0750000029802
1918-10-19,0.0
1918-10-20,0.0
1918-10-21,0.0
1918-10-22,0.0
1918-10-23,0.0
1918-10-24,0.0
1918-10-25,0.0
1918-10-26,0.0
1918-10-27,0.0
1918-10-28,0.0
1918-10-29,0.0
1918-10-30,0.0
1918-10-31,0.0
1918-11-01,0.0
1918-11-02,0.0
1918-11-03,0.0
1918-11-04,3.75
1918-11-05,0.47499999404
1918-11-06,0.0250000003725
1918-11-07,0.0
1918-11-08,0.0
1918-11-09,0.0
1918-11-10,0.0
1918-11-11,0.0
1918-11-12,0.0
1918-11-13,0.0
1918-11-14,0.0
1918-11-15,0.649999976158
1918-11-16,0.0500000007451
1918-11-17,0.0
1918-11-18,0.0
1918-11-19,0.524999976158
1918-11-20,0.0
1918-11-21,0.0
1918-11-22,0.15000000596
1918-11-23,8.02499961853
1918-11-24,10.625
1918-11-25,0.899999976158
1918-11-26,0.17499999702
1918-11-27,0.0
1918-11-28,0.22499999404
1918-11-29,0.0
1918-11-30,0.0
1918-12-01,0.0
1918-12-02,0.0
1918-12-03,0.0
1918-12-04,0.0
1918-12-05,0.0
1918-12-06,0.0
1918-12-07,12.25
1918-12-08,4.02500009537
1918-12-09,0.725000023842
1918-12-10,0.0
1918-12-11,0.0
1918-12-12,0.0
1918-12-13,0.0
1918-12-14,0.0
1918-12-15,0.0
1918-12-16,0.0
1918-12-17,0.0
1918-12-18,0.0
1918-12-19,0.0
1918-12-20,2.40000009537
1918-12-21,0.0
1918-12-22,0.0
1918-12-23,0.0
1918-12-24,0.0
1918-12-25,0.0
1918-12-26,0.0
1918-12-27,0.0
1918-12-28,0.0
1918-12-29,0.0
1918-12-30,0.125
1918-12-31,0.0
1919-01-01,0.0
1919-01-02,0.0
1919-01-03,0.0
1919-01-04,0.0
1919-01-05,0.0
1919-01-06,0.0
1919-01-07,0.0
1919-01-08,0.0
1919-01-09,0.0
1919-01-10,0.0
1919-01-11,0.0
1919-01-12,0.0
1919-01-13,0.0
1919-01-14,0.0
1919-01-15,0.0
1919-01-16,0.0
1919-01-17,0.0
1919-01-18,0.0
1919-01-19,0.0
1919-01-20,0.0
1919-01-21,0.0
1919-01-22,0.0
1919-01-23,0.0
1919-01-24,0.0
1919-01-25,0.0
1919-01-26,0.0
1919-01-27,0.0
1919-01-28,0.0
1919-01-29,0.0
1919-01-30,0.0
1919-01-31,0.0
1919-02-01,3.32500004768
1919-02-02,0.574999988079
1919-02-03,0.0
1919-02-04,0.0
1919-02-05,0.0
1919-02-06,1.125
1919-02-07,0.699999988079
1919-02-08,0.0
1919-02-09,0.550000011921
1919-02-10,0.15000000596
1919-02-11,8.19999980927
1919-02-12,0.574999988079
1919-02-13,0.0
1919-02-14,0.625
1919-02-15,0.0
1919-02-16,0.0
1919-02-17,14.1750001907
1919-02-18,0.449999988079
1919-02-19,0.925000011921
1919-02-20,5.75
1919-02-21,1.82500004768
1919-02-22,1.27499997616
1919-02-23,1.25
1919-02-24,0.300000011921
1919-02-25,0.0
1919-02-26,1.97500002384
1919-02-27,0.699999988079
1919-02-28,0.925000011921
1919-03-01,0.0
1919-03-02,2.47499990463
1919-03-03,0.449999988079
1919-03-04,0.34999999404
1919-03-05,0.324999988079
1919-03-06,1.20000004768
1919-03-07,4.07499980927
1919-03-08,0.0
1919-03-09,0.17499999702
1919-03-10,0.0
1919-03-11,0.0
1919-03-12,0.27500000596
1919-03-13,0.0
1919-03-14,0.0
1919-03-15,0.774999976158
1919-03-16,0.0
1919-03-17,0.0
1919-03-18,0.0
1919-03-19,1.60000002384
1919-03-20,0.0
1919-03-21,0.15000000596
1919-03-22,7.25
1919-03-23,2.02500009537
1919-03-24,0.0
1919-03-25,0.0
1919-03-26,0.0
1919-03-27,0.10000000149
1919-03-28,0.15000000596
1919-03-29,0.0
1919-03-30,0.0
1919-03-31,0.0500000007451
1919-04-01,0.0
1919-04-02,0.0
1919-04-03,0.0
1919-04-04,0.0
1919-04-05,0.0
1919-04-06,0.449999988079
1919-04-07,0.17499999702
1919-04-08,0.0
1919-04-09,0.0
1919-04-10,0.0
1919-04-11,0.125
1919-04-12,3.67499995232
1919-04-13,0.25
1919-04-14,0.0
1919-04-15,0.0
1919-04-16,0.0
1919-04-17,0.0
1919-04-18,0.0
1919-04-19,0.0
1919-04-20,0.5
1919-04-21,0.0
1919-04-22,0.0
1919-04-23,0.15000000596
1919-04-24,0.0
1919-04-25,0.774999976158
1919-04-26,0.125
1919-04-27,1.45000004768
1919-04-28,0.0
1919-04-29,0.0
1919-04-30,0.0
1919-05-01,0.0
1919-05-02,0.0
1919-05-03,0.0
1919-05-04,0.15000000596
1919-05-05,0.0
1919-05-06,0.0
1919-05-07,0.0
1919-05-08,0.0
1919-05-09,0.824999988079
1919-05-10,0.125
1919-05-11,0.0
1919-05-12,0.0
1919-05-13,0.0
1919-05-14,0.0
1919-05-15,0.0
1919-05-16,0.0
1919-05-17,0.0
1919-05-18,0.0
1919-05-19,0.0
1919-05-20,0.0
1919-05-21,0.0
1919-05-22,5.67500019073
1919-05-23,2.25
1919-05-24,4.52500009537
1919-05-25,0.22499999404
1919-05-26,0.0
1919-05-27,0.0
1919-05-28,0.324999988079
1919-05-29,8.32499980927
1919-05-30,1.02499997616
1919-05-31,0.0
1919-06-01,0.0
1919-06-02,0.0
1919-06-03,0.0
1919-06-04,0.0
1919-06-05,0.0
1919-06-06,0.0
1919-06-07,0.0
1919-06-08,0.0
1919-06-09,0.0
1919-06-10,0.0
1919-06-11,0.0
1919-06-12,0.0
1919-06-13,0.0
1919-06-14,0.0
1919-06-15,0.0
1919-06-16,0.0
1919-06-17,0.0
1919-06-18,0.0
1919-06-19,0.0
1919-06-20,0.0
1919-06-21,0.0
1919-06-22,0.0
1919-06-23,0.0
1919-06-24,0.0
1919-06-25,0.0
1919-06-26,0.0
1919-06-27,0.0
1919-06-28,0.0
1919-06-29,0.0
1919-06-30,0.0
1919-07-01,0.0
1919-07-02,0.0
1919-07-03,0.0
1919-07-04,0.0
1919-07-05,0.0
1919-07-06,0.0
1919-07-07,0.0
1919-07-08,0.0
1919-07-09,0.0
1919-07-10,2.0
1919-07-11,1.60000002384
1919-07-12,0.449999988079
1919-07-13,0.0750000029802
1919-07-14,0.0
1919-07-15,0.0750000029802
1919-07-16,0.27500000596
1919-07-17,0.0
1919-07-18,0.0
1919-07-19,0.0
1919-07-20,0.0
1919-07-21,0.0
1919-07-22,0.22499999404
1919-07-23,0.324999988079
1919-07-24,0.600000023842
1919-07-25,0.0
1919-07-26,0.0
1919-07-27,0.0
1919-07-28,0.15000000596
1919-07-29,0.22499999404
1919-07-30,0.0
1919-07-31,0.0
1919-08-01,0.300000011921
1919-08-02,0.125
1919-08-03,0.0
1919-08-04,0.0
1919-08-05,0.0
1919-08-06,0.0
1919-08-07,0.0
1919-08-08,0.47499999404
1919-08-09,0.5
1919-08-10,0.0
1919-08-11,0.0
1919-08-12,0.0
1919-08-13,0.0
1919-08-14,0.0
1919-08-15,0.0
1919-08-16,1.14999997616
1919-08-17,0.0500000007451
1919-08-18,0.425000011921
1919-08-19,0.0
1919-08-20,0.0
1919-08-21,0.0
1919-08-22,0.0
1919-08-23,0.0250000003725
1919-08-24,0.0
1919-08-25,0.0
1919-08-26,0.0
1919-08-27,0.375
1919-08-28,0.0
1919-08-29,0.0
1919-08-30,0.0
1919-08-31,2.67499995232
1919-09-01,1.04999995232
1919-09-02,1.04999995232
1919-09-03,1.39999997616
1919-09-04,0.0500000007451
1919-09-05,0.0
1919-09-06,0.0
1919-09-07,0.0
1919-09-08,0.0
1919-09-09,0.0
1919-09-10,0.0
1919-09-11,0.0
1919-09-12,0.0
1919-09-13,0.0
1919-09-14,0.0
1919-09-15,3.04999995232
1919-09-16,0.0
1919-09-17,0.0
1919-09-18,0.0
1919-09-19,0.0
1919-09-20,0.0
1919-09-21,0.0
1919-09-22,0.0
1919-09-23,0.0
1919-09-24,0.0
1919-09-25,0.0
1919-09-26,1.125
1919-09-27,8.0
1919-09-28,5.5
1919-09-29,0.675000011921
1919-09-30,2.125
1919-10-01,1.75
1919-10-02,3.29999995232
1919-10-03,1.14999997616
1919-10-04,0.25
1919-10-05,0.0
1919-10-06,0.0
1919-10-07,0.0
1919-10-08,0.0
1919-10-09,0.0
1919-10-10,0.0
1919-10-11,0.0
1919-10-12,0.0
1919-10-13,0.0
1919-10-14,1.75
1919-10-15,0.0
1919-10-16,0.0
1919-10-17,0.0
1919-10-18,0.0
1919-10-19,0.0
1919-10-20,0.0
1919-10-21,0.0
1919-10-22,0.0
1919-10-23,0.0
1919-10-24,2.82500004768
1919-10-25,3.0
1919-10-26,0.574999988079
1919-10-27,0.0750000029802
1919-10-28,0.0
1919-10-29,0.449999988079
1919-10-30,0.0500000007451
1919-10-31,0.0
1919-11-01,0.0
1919-11-02,0.0
1919-11-03,0.0
1919-11-04,0.0
1919-11-05,0.0
1919-11-06,0.0
1919-11-07,0.22499999404
1919-11-08,5.52500009537
1919-11-09,0.0
1919-11-10,0.0
1919-11-11,0.0
1919-11-12,0.0
1919-11-13,0.0
1919-11-14,0.0
1919-11-15,0.0
1919-11-16,0.0
1919-11-17,0.0
1919-11-18,0.0
1919-11-19,2.32500004768
1919-11-20,0.0
1919-11-21,0.0
1919-11-22,0.0
1919-11-23,0.0
1919-11-24,0.0
1919-11-25,9.625
1919-11-26,2.09999990463
1919-11-27,0.625
1919-11-28,0.0
1919-11-29,1.35000002384
1919-11-30,1.35000002384
1919-12-01,0.75
1919-12-02,1.95000004768
1919-12-03,0.0
1919-12-04,2.17499995232
1919-12-05,0.875
1919-12-06,0.34999999404
1919-12-07,4.02500009537
1919-12-08,0.25
1919-12-09,0.40000000596
1919-12-10,0.17499999702
1919-12-11,2.72499990463
1919-12-12,0.40000000596
1919-12-13,0.0
1919-12-14,0.0
1919-12-15,0.0
1919-12-16,0.0
1919-12-17,0.0
1919-12-18,0.0
1919-12-19,0.0
1919-12-20,0.0
1919-12-21,0.0
1919-12-22,0.0
1919-12-23,0.0
1919-12-24,0.0
1919-12-25,0.0
1919-12-26,0.0
1919-12-27,0.0
1919-12-28,0.0
1919-12-29,0.0
1919-12-30,0.0
1919-12-31,0.0
1920-01-01,0.0
1920-01-02,0.0
1920-01-03,0.0
1920-01-04,0.0
1920-01-05,4.75
1920-01-06,2.52500009537
1920-01-07,0.0
1920-01-08,0.0
1920-01-09,0.0
1920-01-10,0.0
1920-01-11,0.0
1920-01-12,0.0
1920-01-13,0.0
1920-01-14,0.0
1920-01-15,0.0
1920-01-16,0.0
1920-01-17,0.0
1920-01-18,0.0
1920-01-19,0.0
1920-01-20,0.0
1920-01-21,0.0
1920-01-22,1.85000002384
1920-01-23,1.92499995232
1920-01-24,0.0
1920-01-25,0.0
1920-01-26,0.0
1920-01-27,0.0
1920-01-28,0.0
1920-01-29,0.0
1920-01-30,0.0750000029802
1920-01-31,0.0
1920-02-01,0.0750000029802
1920-02-02,0.0
1920-02-03,0.0
1920-02-04,0.0
1920-02-05,0.0
1920-02-06,0.0
1920-02-07,0.0
1920-02-08,0.0
1920-02-09,2.25
1920-02-10,0.0
1920-02-11,0.0
1920-02-12,0.0
1920-02-13,0.0
1920-02-14,0.0
1920-02-15,0.0
1920-02-16,0.0
1920-02-17,0.0
1920-02-18,0.0
1920-02-19,0.22499999404
1920-02-20,4.59999990463
1920-02-21,3.54999995232
1920-02-22,4.75
1920-02-23,3.40000009537
1920-02-24,0.0
1920-02-25,0.0
1920-02-26,0.0
1920-02-27,0.15000000596
1920-02-28,0.125
1920-02-29,0.0
1920-03-01,1.77499997616
1920-03-02,2.125
1920-03-03,0.25
1920-03-04,0.0
1920-03-05,0.0
1920-03-06,0.0
1920-03-07,0.0
1920-03-08,0.0
1920-03-09,0.324999988079
1920-03-10,0.875
1920-03-11,0.0
1920-03-12,0.0
1920-03-13,0.0
1920-03-14,0.949999988079
1920-03-15,0.10000000149
1920-03-16,7.69999980927
1920-03-17,0.824999988079
1920-03-18,0.0
1920-03-19,0.0
1920-03-20,0.975000023842
1920-03-21,1.42499995232
1920-03-22,1.14999997616
1920-03-23,4.27500009537
1920-03-24,0.0
1920-03-25,0.0
1920-03-26,5.30000019073
1920-03-27,0.649999976158
1920-03-28,0.0
1920-03-29,0.0
1920-03-30,0.0
1920-03-31,0.27500000596
1920-04-01,0.649999976158
1920-04-02,1.85000002384
1920-04-03,0.0
1920-04-04,0.0
1920-04-05,0.0
1920-04-06,0.0
1920-04-07,0.0
1920-04-08,0.20000000298
1920-04-09,1.07500004768
1920-04-10,3.77500009537
1920-04-11,0.0
1920-04-12,0.27500000596
1920-04-13,0.850000023842
1920-04-14,0.25
1920-04-15,0.40000000596
1920-04-16,2.04999995232
1920-04-17,0.5
1920-04-18,0.0
1920-04-19,0.0
1920-04-20,0.20000000298
1920-04-21,0.0
1920-04-22,0.0
1920-04-23,0.0
1920-04-24,0.0
1920-04-25,0.0
1920-04-26,0.0
1920-04-27,0.0
1920-04-28,0.0
1920-04-29,0.0
1920-04-30,1.39999997616
1920-05-01,0.574999988079
1920-05-02,0.0
1920-05-03,0.27500000596
1920-05-04,0.75
1920-05-05,0.0
1920-05-06,0.0
1920-05-07,0.0
1920-05-08,0.0
1920-05-09,1.52499997616
1920-05-10,7.72499990463
1920-05-11,0.574999988079
1920-05-12,0.125
1920-05-13,5.875
1920-05-14,6.0
1920-05-15,0.0
1920-05-16,0.0
1920-05-17,0.0
1920-05-18,0.0
1920-05-19,0.0
1920-05-20,0.0
1920-05-21,2.92499995232
1920-05-22,1.375
1920-05-23,0.22499999404
1920-05-24,0.10000000149
1920-05-25,0.0
1920-05-26,0.0
1920-05-27,0.0
1920-05-28,0.0
1920-05-29,0.0
1920-05-30,0.0
1920-05-31,0.0
1920-06-01,0.0
1920-06-02,0.0
1920-06-03,0.0
1920-06-04,0.0
1920-06-05,0.0
1920-06-06,0.0
1920-06-07,0.0
1920-06-08,0.0
1920-06-09,0.0
1920-06-10,0.0
1920-06-11,0.0
1920-06-12,0.0
1920-06-13,0.0
1920-06-14,0.0
1920-06-15,0.774999976158
1920-06-16,0.17499999702
1920-06-17,0.20000000298
1920-06-18,0.0
1920-06-19,0.0
1920-06-20,0.0
1920-06-21,0.0
1920-06-22,0.17499999702
1920-06-23,0.0
1920-06-24,0.0
1920-06-25,0.0
1920-06-26,0.0
1920-06-27,0.0
1920-06-28,5.77500009537
1920-06-29,6.09999990463
1920-06-30,0.0
1920-07-01,0.0
1920-07-02,0.0
1920-07-03,0.0
1920-07-04,0.0
1920-07-05,0.0
1920-07-06,0.0
1920-07-07,0.0
1920-07-08,0.0
1920-07-09,0.0
1920-07-10,0.0
1920-07-11,0.0
1920-07-12,0.0
1920-07-13,0.0
1920-07-14,0.0
1920-07-15,0.0
1920-07-16,0.0
1920-07-17,0.47499999404
1920-07-18,0.0
1920-07-19,0.0
1920-07-20,0.0
1920-07-21,0.0
1920-07-22,0.47499999404
1920-07-23,5.19999980927
1920-07-24,0.0
1920-07-25,0.0
1920-07-26,0.0
1920-07-27,0.75
1920-07-28,0.47499999404
1920-07-29,0.25
1920-07-30,0.0
1920-07-31,8.64999961853
1920-08-01,6.59999990463
1920-08-02,1.42499995232
1920-08-03,0.125
1920-08-04,0.850000023842
1920-08-05,0.10000000149
1920-08-06,0.0
1920-08-07,8.60000038147
1920-08-08,0.850000023842
1920-08-09,0.75
1920-08-10,0.0
1920-08-11,0.0
1920-08-12,0.0
1920-08-13,0.0
1920-08-14,0.0
1920-08-15,0.0
1920-08-16,0.0
1920-08-17,0.0
1920-08-18,0.0
1920-08-19,0.0
1920-08-20,0.0
1920-08-21,0.0
1920-08-22,0.0
1920-08-23,0.0
1920-08-24,0.0
1920-08-25,3.57500004768
1920-08-26,0.899999976158
1920-08-27,3.27500009537
1920-08-28,0.0
1920-08-29,0.0
1920-08-30,0.0
1920-08-31,0.0
1920-09-01,0.0
1920-09-02,0.0
1920-09-03,0.0
1920-09-04,0.10000000149
1920-09-05,0.20000000298
1920-09-06,0.0
1920-09-07,0.0
1920-09-08,0.0
1920-09-09,0.0
1920-09-10,0.0
1920-09-11,0.0
1920-09-12,0.0
1920-09-13,0.0
1920-09-14,0.0
1920-09-15,0.0
1920-09-16,0.0
1920-09-17,0.0
1920-09-18,0.0
1920-09-19,0.0
1920-09-20,0.0
1920-09-21,0.0
1920-09-22,0.10000000149
1920-09-23,4.17500019073
1920-09-24,0.0
1920-09-25,0.0
1920-09-26,0.0
1920-09-27,0.0
1920-09-28,0.0
1920-09-29,0.0
1920-09-30,0.0
1920-10-01,0.0
1920-10-02,0.0
1920-10-03,0.0
1920-10-04,0.0
1920-10-05,0.0
1920-10-06,0.0
1920-10-07,1.42499995232
1920-10-08,0.0
1920-10-09,4.125
1920-10-10,2.40000009537
1920-10-11,0.0
1920-10-12,3.90000009537
1920-10-13,2.57500004768
1920-10-14,0.0
1920-10-15,0.375
1920-10-16,0.324999988079
1920-10-17,0.0750000029802
1920-10-18,9.07499980927
1920-10-19,1.64999997616
1920-10-20,2.40000009537
1920-10-21,1.32500004768
1920-10-22,0.25
1920-10-23,0.0
1920-10-24,0.0
1920-10-25,0.0
1920-10-26,0.0
1920-10-27,0.0
1920-10-28,0.0
1920-10-29,1.45000004768
1920-10-30,1.02499997616
1920-10-31,4.02500009537
1920-11-01,0.0
1920-11-02,0.0
1920-11-03,0.0
1920-11-04,0.0
1920-11-05,5.22499990463
1920-11-06,0.125
1920-11-07,1.27499997616
1920-11-08,0.324999988079
1920-11-09,0.0
1920-11-10,0.0
1920-11-11,0.324999988079
1920-11-12,0.725000023842
1920-11-13,0.40000000596
1920-11-14,0.0
1920-11-15,0.0
1920-11-16,0.300000011921
1920-11-17,0.0
1920-11-18,0.0
1920-11-19,0.0
1920-11-20,0.0
1920-11-21,0.0
1920-11-22,0.0
1920-11-23,0.0
1920-11-24,0.0
1920-11-25,0.0
1920-11-26,0.949999988079
1920-11-27,0.824999988079
1920-11-28,0.0
1920-11-29,0.0
1920-11-30,0.0
1920-12-01,0.0
1920-12-02,0.800000011921
1920-12-03,2.09999990463
1920-12-04,0.75
1920-12-05,0.925000011921
1920-12-06,0.324999988079
1920-12-07,0.0
1920-12-08,3.17499995232
1920-12-09,0.300000011921
1920-12-10,0.0
1920-12-11,5.72499990463
1920-12-12,2.67499995232
1920-12-13,0.0
1920-12-14,0.20000000298
1920-12-15,0.0
1920-12-16,0.0
1920-12-17,0.0
1920-12-18,0.0
1920-12-19,0.0
1920-12-20,11.4499998093
1920-12-21,3.25
1920-12-22,1.625
1920-12-23,0.449999988079
1920-12-24,0.10000000149
1920-12-25,2.15000009537
1920-12-26,0.375
1920-12-27,0.0
1920-12-28,0.0
1920-12-29,0.300000011921
1920-12-30,2.27500009537
1920-12-31,0.0
